source_id,reference_id,facility_name,subclass,country,state,latitude,longitude,status_2025,coordinate_quality,coordinate_source,source_url,review_status,review_notes
GEM_GIPT,L100000407594,Agartala power plant,thermal_power,India,Tripura,23.825018,91.287056,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408400,Ankleshwar Caustic Plant power station,thermal_power,India,Gujarat,21.638747,73.183,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401464,Anta power plant,thermal_power,India,Rajasthan,25.1797,76.3188,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408399,Arkay Energy Rameswarm power station,thermal_power,India,Tamil Nadu,9.328504,78.923287,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407355,Assam Gas Based power station,thermal_power,India,Assam,27.340995,95.406384,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407355,Assam Gas Based power station,thermal_power,India,Assam,27.340995,95.406384,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407355,Assam Gas Based power station,thermal_power,India,Assam,27.340995,95.406384,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401466,Auraiya Combined Cycle power plant,thermal_power,India,Uttar Pradesh,26.6282,79.5286,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407604,BCPL Captive power plant,thermal_power,India,Assam,27.469295,94.873359,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407143,Bhander power station,thermal_power,India,Gujarat,21.114424,72.656204,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408398,Brahmapuram Diesel power station,thermal_power,India,Kerala,9.997399,76.373166,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408397,BSES Kerala power station,thermal_power,India,Kerala,10.074502,76.319108,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401465,Dadri Combined Cycle power plant,thermal_power,India,Uttar Pradesh,28.5932,77.6101,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407603,Dahej OPAL Captive power plant,thermal_power,India,Gujarat,21.693394,72.623335,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401483,DGEN Mega Combined Cycle power plant,thermal_power,India,Gujarat,21.6923,72.6215,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401483,DGEN Mega Combined Cycle power plant,thermal_power,India,Gujarat,21.6923,72.6215,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401483,DGEN Mega Combined Cycle power plant,thermal_power,India,Gujarat,21.6923,72.6215,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401461,Dholpur Combined Cycle power plant,thermal_power,India,Rajasthan,26.701839,77.847933,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401471,Dhuvaran Combined Cycle power plant,thermal_power,India,Gujarat,22.2396,72.752,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401471,Dhuvaran Combined Cycle power plant,thermal_power,India,Gujarat,22.2396,72.752,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401471,Dhuvaran Combined Cycle power plant,thermal_power,India,Gujarat,22.2396,72.752,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401463,Faridabad Combined Cycle power plant,thermal_power,India,Haryana,28.34652,77.359003,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407602,GACL Dahej Caustic Captive power plant,thermal_power,India,Gujarat,21.70975,72.690402,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401498,Gautami Combined Cycle power plant,thermal_power,India,Andhra Pradesh,17.0386,82.1286,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401506,Godavari Combined Cycle power plant,thermal_power,India,Andhra Pradesh,17.0587,82.3097,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401508,GREL Combined Cycle power plant (Rajahmundry),thermal_power,India,Andhra Pradesh,16.9247,81.8112,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401508,GREL Combined Cycle power plant (Rajahmundry),thermal_power,India,Andhra Pradesh,16.9247,81.8112,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408396,Gujarat Cement Works Combined Cycle power station,thermal_power,India,Gujarat,20.910433,71.458493,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408395,Guru Gobind Singh Refinery power station,thermal_power,India,Punjab,29.924421,74.958902,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401479,Hazira (Essar) power station,thermal_power,India,Gujarat,21.110391,72.654514,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401467,Hazira (GSEG) power station,thermal_power,India,Gujarat,21.1652,72.6613,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401467,Hazira (GSEG) power station,thermal_power,India,Gujarat,21.1652,72.6613,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407600,Hazira Gas Processing Complex Captive Power station,thermal_power,India,Gujarat,21.16102,72.739369,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000104861,Hazira power station (Reliance),thermal_power,India,Gujarat,21.1592,72.687127,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408393,HPCL Vizag Refinery power station,thermal_power,India,Andhra Pradesh,17.68858,83.251943,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408392,HPL Cogeneration power station,thermal_power,India,West Bengal,22.651466,88.086507,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407726,Indraprastha Gas power station,thermal_power,India,Delhi,28.707077,77.102222,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407593,IOCL Panipat cogeneration power plant,thermal_power,India,Haryana,29.467309,76.875446,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407592,IOCL Panipat Naphtha Cracker Captive cogeneration power plant,thermal_power,India,Haryana,29.452388,76.872665,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401503,Jegurupadu Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.9312,81.86,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401503,Jegurupadu Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.9312,81.86,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401489,Jhanor Gandhar Combined Cycle power plant,thermal_power,India,Gujarat,21.8242,73.1136,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401518,Karappur Combined Cycle power plant,thermal_power,India,Tamil Nadu,11.121782,79.527904,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407144,Kashipur (Gama) power station,thermal_power,India,Uttarakhand,29.141711,78.963497,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407123,Kashipur Sravanthi power station,thermal_power,India,Uttarakhand,29.154721,78.974029,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407123,Kashipur Sravanthi power station,thermal_power,India,Uttarakhand,29.154721,78.974029,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401490,Kawas Combined Cycle power plant,thermal_power,India,Gujarat,21.175,72.6879,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407598,Kayamkulam Gas power plant,thermal_power,India,Kerala,9.207196,76.434225,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401501,Konaseema Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.7346,81.8622,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401494,Kondapalli Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.64,80.5504,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401494,Kondapalli Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.64,80.5504,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401494,Kondapalli Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.64,80.5504,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401494,Kondapalli Combined Cycle power plant,thermal_power,India,Andhra Pradesh,16.64,80.5504,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408391,Kozhikode Diesel power station,thermal_power,India,Kerala,11.205247,75.806959,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401510,Kuttalam Combined Cycle power plant,thermal_power,India,Tamil Nadu,11.076,79.57,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408390,Lakwa Replacement power station,thermal_power,India,Assam,26.985766,94.93017,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407596,Manesar Captive power plant,thermal_power,India,Haryana,28.366459,76.890224,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407597,Mangalore Refinery power plant,thermal_power,India,Karnataka,12.983902,74.844176,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407597,Mangalore Refinery power plant,thermal_power,India,Karnataka,12.983902,74.844176,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401488,Mangaon Combined Cycle power plant,thermal_power,India,Maharashtra,18.3879,73.3529,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407595,Matix Fertilisers Captive power plant,thermal_power,India,West Bengal,23.44414,87.492464,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401520,Monarchak Combined Cycle power plant,thermal_power,India,Tripura,23.438,91.274,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401519,Namrup power station,thermal_power,India,Assam,27.1858,95.376,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401514,P.Nallur Combined Cycle power plant,thermal_power,India,Tamil Nadu,11.0749,79.834,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401482,Paguthan Combined Cycle power plant,thermal_power,India,Gujarat,21.78,72.979,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408389,Paradip Refinery Captive power station,thermal_power,India,Odisha,20.250004,86.59751,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408389,Paradip Refinery Captive power station,thermal_power,India,Odisha,20.250004,86.59751,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000408389,Paradip Refinery Captive power station,thermal_power,India,Odisha,20.250004,86.59751,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401469,Pipavav Combined Cycle power plant,thermal_power,India,Gujarat,20.8986,71.46926,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401469,Pipavav Combined Cycle power plant,thermal_power,India,Gujarat,20.8986,71.46926,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401459,Pragati Combined Cycle Gas Turbine-III power station,thermal_power,India,Delhi,28.79625705,77.07099255,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401459,Pragati Combined Cycle Gas Turbine-III power station,thermal_power,India,Delhi,28.79625705,77.07099255,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401458,Pragati Combined Cycle power plant,thermal_power,India,Delhi,28.6146,77.2528,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401462,Ramgarh Combined Cycle power plant,thermal_power,India,Rajasthan,27.337693,70.525314,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401491,Ratnagiri Combined Cycle power plant,thermal_power,India,Maharashtra,17.5587,73.16705,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401491,Ratnagiri Combined Cycle power plant,thermal_power,India,Maharashtra,17.5587,73.16705,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401491,Ratnagiri Combined Cycle power plant,thermal_power,India,Maharashtra,17.5587,73.16705,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407590,Rithala Gas power plant,thermal_power,India,Delhi,28.7327,77.1016,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000407589,Sai Regency Power power plant,thermal_power,India,Tamil Nadu,9.362703,78.893266,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401502,Samalkot Combined Cycle power plant,thermal_power,India,Andhra Pradesh,17.0853,82.1283,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401475,Sugen Combined Cycle power plant,thermal_power,India,Gujarat,21.3395,72.9889,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401475,Sugen Combined Cycle power plant,thermal_power,India,Gujarat,21.3395,72.9889,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
GEM_GIPT,L100000401475,Sugen Combined Cycle power plant,thermal_power,India,Gujarat,21.3395,72.9889,operating,HIGH,Global Energy Monitor Global Integrated Power Tracker,https://globalenergymonitor.org/projects/global-integrated-power-tracker,NEEDS_REVIEW,Operating India thermal-power facility from GEM GIPT. Confirm FIRMS-source association before benchmark inclusion.
